TransactionID	OrderDate	RecipientAccountID	SenderAccountID	CountryKey	Amount	Balance
SO47438	Monday, September 24, 2018	391	21	4	88.93	65.81
SO47438	Monday, September 24, 2018	412	21	4	180.13	133.3
SO47439	Monday, September 24, 2018	257	3	4	183.94	170.14
SO47439	Monday, September 24, 2018	407	3	4	65.6	48.55
SO47439	Monday, September 24, 2018	414	3	4	149.03	110.28
SO47439	Monday, September 24, 2018	377	3	4	1308.94	1320.68
SO47439	Monday, September 24, 2018	323	3	4	469.79	486.71
SO47439	Monday, September 24, 2018	439	3	4	780.82	722.26
SO47439	Monday, September 24, 2018	242	3	4	780.82	722.26
SO47456	Saturday, September 29, 2018	412	490	4	180.13	133.3
SO47456	Saturday, September 29, 2018	411	490	4	125.42	92.81
SO47456	Saturday, September 29, 2018	394	490	4	20.52	15.18
SO47456	Saturday, September 29, 2018	305	490	4	736.15	653.7
SO47456	Saturday, September 29, 2018	419	490	4	52.65	38.96
SO47456	Saturday, September 29, 2018	289	490	4	744.27	660.91
SO47456	Saturday, September 29, 2018	308	490	4	744.27	660.91
SO47658	Monday, October 1, 2018	415	4	4	198.04	146.55
SO47700	Saturday, October 20, 2018	409	184	4	209.26	185.82
SO47700	Saturday, October 20, 2018	410	184	4	36.45	26.97
SO47700	Saturday, October 20, 2018	367	184	4	647.99	598.44
SO47700	Saturday, October 20, 2018	354	184	4	1242.85	1117.86
SO47700	Saturday, October 20, 2018	352	184	4	1242.85	1117.86
SO47700	Saturday, October 20, 2018	297	184	4	736.15	653.7
SO47711	Wednesday, October 24, 2018	468	94	4	22.79	15.67
SO47712	Wednesday, October 24, 2018	466	166	4	14.13	9.71
SO47712	Wednesday, October 24, 2018	273	166	4	202.33	187.16
SO47712	Wednesday, October 24, 2018	265	166	4	202.33	187.16
SO47712	Wednesday, October 24, 2018	385	166	4	600.26	605.65
SO47712	Wednesday, October 24, 2018	280	166	4	183.94	170.14
SO47715	Friday, October 26, 2018	329	292	4	469.79	486.71
SO47715	Friday, October 26, 2018	343	292	4	469.79	486.71
SO47715	Friday, October 26, 2018	333	292	4	469.79	486.71
SO47715	Friday, October 26, 2018	327	292	4	469.79	486.71
SO47715	Friday, October 26, 2018	323	292	4	469.79	486.71
SO47990	Wednesday, November 7, 2018	422	328	4	67.54	49.98
SO47990	Wednesday, November 7, 2018	456	328	4	44.99	30.93
SO48048	Sunday, November 18, 2018	422	436	4	67.54	49.98
SO48048	Sunday, November 18, 2018	464	436	4	14.13	9.71
SO48048	Sunday, November 18, 2018	254	436	4	183.94	170.14
SO48048	Sunday, November 18, 2018	230	436	4	28.84	29.08
SO48052	Tuesday, November 20, 2018	308	435	4	744.27	660.91
SO48052	Tuesday, November 20, 2018	356	435	4	1242.85	1117.86
SO48052	Tuesday, November 20, 2018	365	435	4	647.99	598.44
SO48052	Tuesday, November 20, 2018	305	435	4	736.15	653.7
SO48052	Tuesday, November 20, 2018	354	435	4	1242.85	1117.86
SO48052	Tuesday, November 20, 2018	289	435	4	744.27	660.91
SO48052	Tuesday, November 20, 2018	364	435	4	647.99	598.44
SO48052	Tuesday, November 20, 2018	391	435	4	88.93	65.81
SO48069	Sunday, November 25, 2018	233	309	4	28.84	29.08
SO48069	Sunday, November 25, 2018	221	309	4	20.19	13.88
SO48069	Sunday, November 25, 2018	447	309	4	15	10.31
SO48069	Sunday, November 25, 2018	354	309	4	1242.85	1117.86
SO48070	Sunday, November 25, 2018	254	255	4	183.94	170.14
SO48071	Sunday, November 25, 2018	352	345	4	1242.85	1117.86
SO48071	Sunday, November 25, 2018	364	345	4	647.99	598.44
SO48071	Sunday, November 25, 2018	445	345	4	35.99	24.75
SO48071	Sunday, November 25, 2018	362	345	4	1229.46	1105.81
SO48071	Sunday, November 25, 2018	397	345	4	24.29	17.98
SO48071	Sunday, November 25, 2018	366	345	4	647.99	598.44
SO48071	Sunday, November 25, 2018	396	345	4	74.84	55.38
SO48071	Sunday, November 25, 2018	289	345	4	744.27	660.91
SO48309	Friday, December 7, 2018	325	561	4	469.79	486.71
SO48309	Friday, December 7, 2018	216	561	4	20.19	13.88
SO48316	Monday, December 10, 2018	433	382	4	324.45	300.12
SO48345	Tuesday, December 18, 2018	385	647	4	600.26	605.65
SO48345	Tuesday, December 18, 2018	377	647	4	1308.94	1320.68
SO48345	Tuesday, December 18, 2018	280	647	4	183.94	170.14
SO48345	Tuesday, December 18, 2018	267	647	4	202.33	187.16
SO48345	Tuesday, December 18, 2018	239	647	4	780.82	722.26
SO48363	Sunday, December 23, 2018	385	130	4	600.26	605.65
SO48363	Sunday, December 23, 2018	383	130	4	600.26	605.65
SO48363	Sunday, December 23, 2018	370	130	4	1466.01	1518.79
SO48363	Sunday, December 23, 2018	239	130	4	780.82	722.26
SO48363	Sunday, December 23, 2018	335	130	4	469.79	486.71
SO48363	Sunday, December 23, 2018	447	130	4	15	10.31
SO48363	Sunday, December 23, 2018	271	130	4	202.33	187.16
SO48363	Sunday, December 23, 2018	265	130	4	202.33	187.16
SO48363	Sunday, December 23, 2018	263	130	4	202.33	187.16
SO48364	Sunday, December 23, 2018	329	165	4	469.79	486.71
SO48364	Sunday, December 23, 2018	221	165	4	20.19	13.88
SO48375	Tuesday, December 25, 2018	356	75	4	1242.85	1117.86
SO48375	Tuesday, December 25, 2018	364	75	4	647.99	598.44
SO48375	Tuesday, December 25, 2018	358	75	4	1229.46	1105.81
SO48375	Tuesday, December 25, 2018	308	75	4	744.27	660.91
SO48378	Thursday, December 27, 2018	263	3	4	202.33	187.16
SO48378	Thursday, December 27, 2018	375	3	4	1308.94	1320.68
SO48378	Thursday, December 27, 2018	265	3	4	202.33	187.16
SO48378	Thursday, December 27, 2018	343	3	4	469.79	486.71
SO48378	Thursday, December 27, 2018	254	3	4	183.94	170.14
SO48378	Thursday, December 27, 2018	273	3	4	202.33	187.16
SO48378	Thursday, December 27, 2018	331	3	4	469.79	486.71
SO48380	Thursday, December 27, 2018	297	21	4	736.15	653.7
SO48380	Thursday, December 27, 2018	409	21	4	209.26	185.82
SO48380	Thursday, December 27, 2018	399	21	4	33.77	24.99
SO48380	Thursday, December 27, 2018	364	21	4	647.99	598.44
SO48380	Thursday, December 27, 2018	365	21	4	647.99	598.44
SO48380	Thursday, December 27, 2018	294	21	4	744.27	660.91
SO48380	Thursday, December 27, 2018	367	21	4	647.99	598.44
SO48380	Thursday, December 27, 2018	352	21	4	1242.85	1117.86
SO48380	Thursday, December 27, 2018	394	21	4	20.52	15.18
SO48396	Sunday, December 30, 2018	305	490	4	736.15	653.7
SO48396	Sunday, December 30, 2018	352	490	4	1242.85	1117.86
SO48396	Sunday, December 30, 2018	356	490	4	1242.85	1117.86
SO48396	Sunday, December 30, 2018	420	490	4	141.62	104.8
SO48396	Sunday, December 30, 2018	428	490	4	209.26	185.82
SO48396	Sunday, December 30, 2018	308	490	4	744.27	660.91
SO48396	Sunday, December 30, 2018	367	490	4	647.99	598.44
SO48396	Sunday, December 30, 2018	445	490	4	35.99	24.75
SO48396	Sunday, December 30, 2018	362	490	4	1229.46	1105.81
SO43863	Friday, August 11, 2017	322	471	4	419.46	413.15
SO43863	Friday, August 11, 2017	326	471	4	419.46	413.15
SO43865	Saturday, August 12, 2017	326	328	4	419.46	413.15
SO43896	Friday, August 25, 2017	342	256	4	419.46	413.15
SO43904	Saturday, August 26, 2017	322	255	4	419.46	413.15
SO43904	Saturday, August 26, 2017	326	255	4	419.46	413.15
SO44090	Monday, September 11, 2017	324	417	4	419.46	413.15
SO44092	Tuesday, September 12, 2017	342	273	4	419.46	413.15
SO44092	Tuesday, September 12, 2017	332	273	4	419.46	413.15
SO44092	Tuesday, September 12, 2017	322	273	4	419.46	413.15
SO44093	Thursday, September 14, 2017	338	93	4	419.46	413.15
SO44107	Thursday, September 21, 2017	334	647	4	419.46	413.15
SO44107	Thursday, September 21, 2017	324	647	4	419.46	413.15
SO44124	Tuesday, September 26, 2017	338	3	4	419.46	413.15
SO44124	Tuesday, September 26, 2017	334	3	4	419.46	413.15
SO44314	Saturday, October 28, 2017	340	166	4	419.46	413.15
SO44509	Wednesday, November 8, 2017	336	328	4	419.46	413.15
SO44509	Wednesday, November 8, 2017	338	328	4	419.46	413.15
SO44545	Sunday, November 19, 2017	328	256	4	419.46	413.15
SO44557	Saturday, November 25, 2017	342	255	4	419.46	413.15
SO44557	Saturday, November 25, 2017	330	255	4	419.46	413.15
SO44557	Saturday, November 25, 2017	334	255	4	419.46	413.15
SO44557	Saturday, November 25, 2017	340	255	4	419.46	413.15
SO44557	Saturday, November 25, 2017	332	255	4	419.46	413.15
SO44755	Tuesday, December 12, 2017	322	273	4	419.46	413.15
SO44755	Tuesday, December 12, 2017	320	273	4	419.46	413.15
SO44755	Tuesday, December 12, 2017	342	273	4	419.46	413.15
SO44755	Tuesday, December 12, 2017	328	273	4	419.46	413.15
SO44768	Tuesday, December 19, 2017	338	647	4	419.46	413.15
SO44768	Tuesday, December 19, 2017	336	647	4	419.46	413.15
SO45070	Sunday, January 28, 2018	334	166	4	419.46	413.15
SO45072	Monday, January 29, 2018	324	292	4	419.46	413.15
SO45287	Thursday, February 8, 2018	332	471	4	419.46	413.15
SO45291	Friday, February 9, 2018	328	328	4	419.46	413.15
SO45291	Friday, February 9, 2018	320	328	4	419.46	413.15
SO45291	Friday, February 9, 2018	330	328	4	419.46	413.15
SO45291	Friday, February 9, 2018	338	328	4	419.46	413.15
SO45291	Friday, February 9, 2018	334	328	4	419.46	413.15
SO45332	Thursday, February 22, 2018	326	255	4	419.46	413.15
SO45516	Thursday, March 1, 2018	332	647	4	419.46	413.15
SO45516	Thursday, March 1, 2018	334	647	4	419.46	413.15
SO45516	Thursday, March 1, 2018	330	647	4	419.46	413.15
SO45532	Thursday, March 8, 2018	324	417	4	419.46	413.15
SO45533	Thursday, March 8, 2018	342	580	4	419.46	413.15
SO45533	Thursday, March 8, 2018	326	580	4	419.46	413.15
SO45533	Thursday, March 8, 2018	322	580	4	419.46	413.15
SO45536	Friday, March 9, 2018	342	273	4	419.46	413.15
SO45536	Friday, March 9, 2018	320	273	4	419.46	413.15
SO45536	Friday, March 9, 2018	324	273	4	419.46	413.15
SO45536	Friday, March 9, 2018	328	273	4	419.46	413.15
SO45536	Friday, March 9, 2018	336	273	4	419.46	413.15
SO45568	Saturday, March 24, 2018	342	3	4	419.46	413.15
SO45568	Saturday, March 24, 2018	322	3	4	419.46	413.15
SO45568	Saturday, March 24, 2018	332	3	4	419.46	413.15
SO45568	Saturday, March 24, 2018	330	3	4	419.46	413.15
SO45568	Saturday, March 24, 2018	334	3	4	419.46	413.15
SO45810	Thursday, April 26, 2018	340	166	4	419.46	413.15
SO45811	Thursday, April 26, 2018	328	292	4	419.46	413.15
SO45811	Thursday, April 26, 2018	342	292	4	419.46	413.15
SO46049	Sunday, May 13, 2018	342	328	4	419.46	413.15
SO46049	Sunday, May 13, 2018	340	328	4	419.46	413.15
SO46049	Sunday, May 13, 2018	322	328	4	419.46	413.15
SO46093	Sunday, May 27, 2018	342	255	4	419.46	413.15
SO46338	Thursday, June 7, 2018	330	417	4	419.46	413.15
SO46340	Thursday, June 7, 2018	326	580	4	419.46	413.15
SO46341	Friday, June 8, 2018	334	93	4	419.46	413.15
SO46343	Sunday, June 10, 2018	326	273	4	419.46	413.15
SO46343	Sunday, June 10, 2018	338	273	4	419.46	413.15
SO46343	Sunday, June 10, 2018	324	273	4	419.46	413.15
SO46343	Sunday, June 10, 2018	334	273	4	419.46	413.15
SO46355	Wednesday, June 13, 2018	338	647	4	419.46	413.15
SO48740	Tuesday, January 8, 2019	381	4	4	600.26	605.65
SO48740	Tuesday, January 8, 2019	387	4	4	600.26	605.65
SO48745	Thursday, January 10, 2019	428	184	4	209.26	185.82
SO48745	Thursday, January 10, 2019	458	184	4	44.99	30.93
SO48745	Thursday, January 10, 2019	308	184	4	744.27	660.91
SO48780	Thursday, January 24, 2019	383	166	4	600.26	605.65
SO48780	Thursday, January 24, 2019	286	166	4	183.94	170.14
SO48780	Thursday, January 24, 2019	445	166	4	35.99	24.75
SO48780	Thursday, January 24, 2019	375	166	4	1308.94	1320.68
SO48780	Thursday, January 24, 2019	435	166	4	324.45	300.12
SO48780	Thursday, January 24, 2019	417	166	4	324.45	300.12
SO48780	Thursday, January 24, 2019	389	166	4	600.26	605.65
SO48784	Saturday, January 26, 2019	453	94	4	35.99	24.75
SO48787	Monday, January 28, 2019	333	292	4	469.79	486.71
SO48787	Monday, January 28, 2019	325	292	4	469.79	486.71
SO48787	Monday, January 28, 2019	327	292	4	469.79	486.71
SO49099	Tuesday, February 12, 2019	370	328	4	1466.01	1518.79
SO49099	Tuesday, February 12, 2019	343	328	4	469.79	486.71
SO49099	Tuesday, February 12, 2019	337	328	4	469.79	486.71
SO49125	Tuesday, February 19, 2019	354	435	4	1242.85	1117.86
SO49125	Tuesday, February 19, 2019	462	435	4	14.13	9.71
SO49125	Tuesday, February 19, 2019	305	435	4	736.15	653.7
SO49125	Tuesday, February 19, 2019	365	435	4	647.99	598.44
SO49125	Tuesday, February 19, 2019	360	435	4	1229.46	1105.81
SO49125	Tuesday, February 19, 2019	352	435	4	1242.85	1117.86
SO49125	Tuesday, February 19, 2019	397	435	4	24.29	17.98
SO49125	Tuesday, February 19, 2019	461	435	4	53.99	37.12
SO49151	Monday, February 25, 2019	354	309	4	1242.85	1117.86
SO49155	Wednesday, February 27, 2019	377	255	4	1308.94	1320.68
SO49444	Friday, March 1, 2019	254	647	4	183.94	170.14
SO49444	Friday, March 1, 2019	265	647	4	202.33	187.16
SO49444	Friday, March 1, 2019	273	647	4	202.33	187.16
SO49444	Friday, March 1, 2019	454	647	4	35.99	24.75
SO49474	Saturday, March 9, 2019	352	489	4	1242.85	1117.86
SO49474	Saturday, March 9, 2019	360	489	4	1229.46	1105.81
SO49491	Wednesday, March 13, 2019	286	417	4	183.94	170.14
SO49515	Thursday, March 21, 2019	362	490	4	1229.46	1105.81
SO49515	Thursday, March 21, 2019	360	490	4	1229.46	1105.81
SO49515	Thursday, March 21, 2019	409	490	4	209.26	185.82
SO49515	Thursday, March 21, 2019	397	490	4	24.29	17.98
SO49515	Thursday, March 21, 2019	297	490	4	736.15	653.7
SO49515	Thursday, March 21, 2019	393	490	4	137.69	101.89
SO49515	Thursday, March 21, 2019	308	490	4	744.27	660.91
SO49515	Thursday, March 21, 2019	352	490	4	1242.85	1117.86
SO49523	Monday, March 25, 2019	273	130	4	202.33	187.16
SO49523	Monday, March 25, 2019	389	130	4	600.26	605.65
SO49523	Monday, March 25, 2019	433	130	4	324.45	300.12
SO49523	Monday, March 25, 2019	369	130	4	1466.01	1518.79
SO49523	Monday, March 25, 2019	445	130	4	35.99	24.75
SO49523	Monday, March 25, 2019	435	130	4	324.45	300.12
SO49523	Monday, March 25, 2019	383	130	4	600.26	605.65
SO49523	Monday, March 25, 2019	373	130	4	1308.94	1320.68
SO49526	Wednesday, March 27, 2019	343	165	4	469.79	486.71
SO49533	Friday, March 29, 2019	409	75	4	209.26	185.82
SO49533	Friday, March 29, 2019	410	75	4	36.45	26.97
SO49533	Friday, March 29, 2019	305	75	4	736.15	653.7
SO49533	Friday, March 29, 2019	427	75	4	209.26	185.82
SO49533	Friday, March 29, 2019	469	75	4	22.79	15.67
SO49533	Friday, March 29, 2019	421	75	4	196.33	145.28
SO49533	Friday, March 29, 2019	365	75	4	647.99	598.44
SO49533	Friday, March 29, 2019	399	75	4	33.77	24.99
SO49533	Friday, March 29, 2019	420	75	4	141.62	104.8
SO49538	Friday, March 29, 2019	335	3	4	469.79	486.71
SO49538	Friday, March 29, 2019	368	3	4	1466.01	1518.79
SO49538	Friday, March 29, 2019	383	3	4	600.26	605.65
SO49538	Friday, March 29, 2019	373	3	4	1308.94	1320.68
SO49538	Friday, March 29, 2019	286	3	4	183.94	170.14
SO49538	Friday, March 29, 2019	389	3	4	600.26	605.65
SO49540	Friday, March 29, 2019	421	21	4	196.33	145.28
SO49540	Friday, March 29, 2019	352	21	4	1242.85	1117.86
SO49540	Friday, March 29, 2019	409	21	4	209.26	185.82
SO49540	Friday, March 29, 2019	365	21	4	647.99	598.44
SO49540	Friday, March 29, 2019	469	21	4	22.79	15.67
SO49540	Friday, March 29, 2019	428	21	4	209.26	185.82
SO49540	Friday, March 29, 2019	297	21	4	736.15	653.7
SO49540	Friday, March 29, 2019	397	21	4	24.29	17.98
SO49540	Friday, March 29, 2019	354	21	4	1242.85	1117.86
SO49540	Friday, March 29, 2019	364	21	4	647.99	598.44
SO49821	Monday, April 1, 2019	368	4	4	1466.01	1518.79
SO49851	Saturday, April 13, 2019	393	184	4	137.69	101.89
SO49851	Saturday, April 13, 2019	352	184	4	1242.85	1117.86
SO49851	Saturday, April 13, 2019	453	184	4	35.99	24.75
SO49851	Saturday, April 13, 2019	459	184	4	53.99	37.12
SO49851	Saturday, April 13, 2019	305	184	4	736.15	653.7
SO49884	Friday, April 26, 2019	447	166	4	15	10.31
SO49884	Friday, April 26, 2019	414	166	4	149.03	110.28
SO49884	Friday, April 26, 2019	457	166	4	44.99	30.93
SO49884	Friday, April 26, 2019	280	166	4	183.94	170.14
SO49884	Friday, April 26, 2019	383	166	4	600.26	605.65
SO49887	Saturday, April 27, 2019	323	292	4	469.79	486.71
SO49887	Saturday, April 27, 2019	233	292	4	28.84	29.08
SO49887	Saturday, April 27, 2019	224	292	4	5.19	5.23
SO50208	Sunday, May 5, 2019	370	328	4	1466.01	1518.79
SO50208	Sunday, May 5, 2019	325	328	4	469.79	486.71
SO50282	Wednesday, May 22, 2019	308	345	4	744.27	660.91
SO50282	Wednesday, May 22, 2019	396	345	4	74.84	55.38
SO50289	Thursday, May 23, 2019	230	436	4	28.84	29.08
SO50289	Thursday, May 23, 2019	407	436	4	65.6	48.55
SO50289	Thursday, May 23, 2019	448	436	4	11.99	8.25
SO50289	Thursday, May 23, 2019	414	436	4	149.03	110.28
SO50289	Thursday, May 23, 2019	464	436	4	14.13	9.71
SO50292	Friday, May 24, 2019	410	435	4	36.45	26.97
SO50292	Friday, May 24, 2019	365	435	4	647.99	598.44
SO50292	Friday, May 24, 2019	294	435	4	744.27	660.91
SO50292	Friday, May 24, 2019	356	435	4	1242.85	1117.86
SO50292	Friday, May 24, 2019	305	435	4	736.15	653.7
SO50309	Wednesday, May 29, 2019	415	255	4	198.04	146.55
SO50310	Wednesday, May 29, 2019	236	309	4	28.84	29.08
SO50310	Wednesday, May 29, 2019	410	309	4	36.45	26.97
SO50310	Wednesday, May 29, 2019	399	309	4	33.77	24.99
SO50670	Wednesday, June 5, 2019	335	561	4	469.79	486.71
SO50670	Wednesday, June 5, 2019	459	561	4	53.99	37.12
SO50720	Wednesday, June 19, 2019	421	490	4	196.33	145.28
SO50720	Wednesday, June 19, 2019	365	490	4	647.99	598.44
SO50720	Wednesday, June 19, 2019	362	490	4	1229.46	1105.81
SO50720	Wednesday, June 19, 2019	308	490	4	744.27	660.91
SO50736	Monday, June 24, 2019	280	647	4	183.94	170.14
SO50736	Monday, June 24, 2019	385	647	4	600.26	605.65
SO50736	Monday, June 24, 2019	370	647	4	1466.01	1518.79
SO50736	Monday, June 24, 2019	429	647	4	324.45	300.12
SO50736	Monday, June 24, 2019	439	647	4	780.82	722.26
SO50738	Tuesday, June 25, 2019	370	130	4	1466.01	1518.79
SO50738	Tuesday, June 25, 2019	447	130	4	15	10.31
SO50738	Tuesday, June 25, 2019	265	130	4	202.33	187.16
SO50738	Tuesday, June 25, 2019	323	130	4	469.79	486.71
SO50738	Tuesday, June 25, 2019	286	130	4	183.94	170.14
SO50738	Tuesday, June 25, 2019	377	130	4	1308.94	1320.68
SO50738	Tuesday, June 25, 2019	439	130	4	780.82	722.26
SO50738	Tuesday, June 25, 2019	457	130	4	44.99	30.93
SO50738	Tuesday, June 25, 2019	339	130	4	469.79	486.71
SO50738	Tuesday, June 25, 2019	466	130	4	14.13	9.71
SO50738	Tuesday, June 25, 2019	445	130	4	35.99	24.75
SO50739	Tuesday, June 25, 2019	329	165	4	469.79	486.71
SO50747	Wednesday, June 26, 2019	396	75	4	74.84	55.38
SO50747	Wednesday, June 26, 2019	409	75	4	209.26	185.82
SO50747	Wednesday, June 26, 2019	366	75	4	647.99	598.44
SO50747	Wednesday, June 26, 2019	367	75	4	647.99	598.44
SO50748	Wednesday, June 26, 2019	448	3	4	11.99	8.25
SO50748	Wednesday, June 26, 2019	221	3	4	20.19	13.88
SO50748	Wednesday, June 26, 2019	383	3	4	600.26	605.65
SO50748	Wednesday, June 26, 2019	263	3	4	202.33	187.16
SO50748	Wednesday, June 26, 2019	273	3	4	202.33	187.16
SO50748	Wednesday, June 26, 2019	422	3	4	67.54	49.98
SO50749	Wednesday, June 26, 2019	427	21	4	209.26	185.82
SO50749	Wednesday, June 26, 2019	360	21	4	1229.46	1105.81
SO50749	Wednesday, June 26, 2019	354	21	4	1242.85	1117.86
SO50749	Wednesday, June 26, 2019	364	21	4	647.99	598.44
SO50749	Wednesday, June 26, 2019	410	21	4	36.45	26.97
SO50749	Wednesday, June 26, 2019	448	21	4	11.99	8.25
SO50749	Wednesday, June 26, 2019	397	21	4	24.29	17.98
SO50749	Wednesday, June 26, 2019	362	21	4	1229.46	1105.81
SO51122	Monday, July 15, 2019	386	4	4	672.29	713.08
SO51122	Monday, July 15, 2019	520	4	4	31.58	23.37
SO51122	Monday, July 15, 2019	483	4	4	72	44.88
SO51122	Monday, July 15, 2019	376	4	4	1466.01	1554.95
SO51122	Monday, July 15, 2019	440	4	4	858.9	868.63
SO51142	Saturday, July 20, 2019	575	597	4	1430.44	1481.94
SO51142	Saturday, July 20, 2019	499	597	4	602.35	601.74
SO51142	Saturday, July 20, 2019	507	597	4	200.05	199.85
SO51144	Saturday, July 20, 2019	606	292	4	323.99	343.65
SO51144	Saturday, July 20, 2019	583	292	4	1020.59	1082.51
SO51153	Tuesday, July 23, 2019	440	166	4	858.9	868.63
SO51153	Tuesday, July 23, 2019	378	166	4	1466.01	1554.95
SO51153	Tuesday, July 23, 2019	436	166	4	356.9	360.94
SO51159	Sunday, July 28, 2019	467	94	4	14.69	9.16
SO51159	Sunday, July 28, 2019	589	94	4	461.69	419.78
SO51713	Monday, August 5, 2019	606	471	4	323.99	343.65
SO51714	Monday, August 5, 2019	382	328	4	672.29	713.08
SO51714	Monday, August 5, 2019	404	328	4	26.72	19.78
SO51714	Monday, August 5, 2019	490	328	4	32.39	41.57
SO51714	Monday, August 5, 2019	484	328	4	4.77	2.97
SO51808	Tuesday, August 20, 2019	579	607	4	728.91	755.15
SO51808	Tuesday, August 20, 2019	564	607	4	953.63	1481.94
SO51808	Tuesday, August 20, 2019	555	607	4	63.9	47.29
SO51809	Tuesday, August 20, 2019	237	309	4	29.99	38.49
SO51809	Tuesday, August 20, 2019	480	309	4	1.37	0.86
SO51809	Tuesday, August 20, 2019	483	309	4	72	44.88
SO51809	Tuesday, August 20, 2019	542	309	4	24.29	17.98
SO51809	Tuesday, August 20, 2019	525	309	4	158.43	144.59
SO51809	Tuesday, August 20, 2019	593	309	4	338.99	308.22
SO51825	Friday, August 23, 2019	515	345	4	16.27	12.04
SO51825	Friday, August 23, 2019	597	345	4	323.99	294.58
SO51825	Friday, August 23, 2019	556	345	4	105.29	77.92
SO51825	Friday, August 23, 2019	290	345	4	818.7	747.2
SO51825	Friday, August 23, 2019	594	345	4	338.99	308.22
SO51825	Friday, August 23, 2019	591	345	4	338.99	308.22
SO51825	Friday, August 23, 2019	514	345	4	63.9	47.29
SO51825	Friday, August 23, 2019	513	345	4	218.45	199.38
SO51836	Sunday, August 25, 2019	380	255	4	1466.01	1554.95
SO51836	Sunday, August 25, 2019	408	255	4	72.16	53.4
SO51836	Sunday, August 25, 2019	384	255	4	672.29	713.08
SO51836	Sunday, August 25, 2019	440	255	4	858.9	868.63
SO51836	Sunday, August 25, 2019	605	255	4	323.99	343.65
SO51836	Sunday, August 25, 2019	581	255	4	1020.59	1082.51
SO51836	Sunday, August 25, 2019	520	255	4	31.58	23.37
SO51836	Sunday, August 25, 2019	606	255	4	323.99	343.65
SO51836	Sunday, August 25, 2019	240	255	4	858.9	868.63
SO51836	Sunday, August 25, 2019	547	255	4	48.59	35.96
SO51836	Sunday, August 25, 2019	255	255	4	202.33	204.63
SO51836	Sunday, August 25, 2019	243	255	4	858.9	868.63
SO51855	Wednesday, August 28, 2019	440	436	4	858.9	868.63
SO51855	Wednesday, August 28, 2019	583	436	4	1020.59	1082.51
SO51855	Wednesday, August 28, 2019	484	436	4	4.77	2.97
SO51855	Wednesday, August 28, 2019	243	436	4	858.9	868.63
SO51855	Wednesday, August 28, 2019	408	436	4	72.16	53.4
SO51856	Wednesday, August 28, 2019	295	435	4	818.7	747.2
SO51856	Wednesday, August 28, 2019	517	435	4	31.58	23.37
SO51856	Wednesday, August 28, 2019	402	435	4	72.16	53.4
SO51856	Wednesday, August 28, 2019	515	435	4	16.27	12.04
SO51856	Wednesday, August 28, 2019	543	435	4	37.25	27.57
SO51856	Wednesday, August 28, 2019	549	435	4	218.45	199.38
SO51856	Wednesday, August 28, 2019	533	435	4	149.87	136.79
SO51856	Wednesday, August 28, 2019	475	435	4	41.99	26.18
SO51856	Wednesday, August 28, 2019	595	435	4	338.99	308.22
SO51856	Wednesday, August 28, 2019	525	435	4	158.43	144.59
SO51856	Wednesday, August 28, 2019	550	435	4	149.87	136.79
SO51867	Saturday, August 31, 2019	521	399	4	16.27	12.04
SO51867	Saturday, August 31, 2019	510	399	4	200.05	199.85
SO51867	Saturday, August 31, 2019	563	399	4	953.63	1481.94
SO53466	Tuesday, September 3, 2019	604	561	4	323.99	343.65
SO53466	Tuesday, September 3, 2019	240	561	4	858.9	868.63
SO53517	Thursday, September 12, 2019	551	291	4	158.43	144.59
SO53549	Thursday, September 19, 2019	240	382	4	858.9	868.63
SO53583	Tuesday, September 24, 2019	598	75	4	323.99	294.58
SO53583	Tuesday, September 24, 2019	357	75	4	1391.99	1265.62
SO53583	Tuesday, September 24, 2019	556	75	4	105.29	77.92
SO53583	Tuesday, September 24, 2019	542	75	4	24.29	17.98
SO53583	Tuesday, September 24, 2019	543	75	4	37.25	27.57
SO53583	Tuesday, September 24, 2019	515	75	4	16.27	12.04
SO53583	Tuesday, September 24, 2019	601	75	4	32.39	23.97
SO53583	Tuesday, September 24, 2019	527	75	4	158.43	144.59
SO53583	Tuesday, September 24, 2019	309	75	4	818.7	747.2
SO53583	Tuesday, September 24, 2019	306	75	4	809.76	739.04
SO53583	Tuesday, September 24, 2019	514	75	4	63.9	47.29
SO53583	Tuesday, September 24, 2019	595	75	4	338.99	308.22
SO53599	Thursday, September 26, 2019	555	201	4	63.9	47.29
SO53602	Friday, September 27, 2019	231	165	4	29.99	38.49
SO53602	Friday, September 27, 2019	488	165	4	32.39	41.57
SO53614	Saturday, September 28, 2019	361	21	4	1376.99	1251.98
SO53614	Saturday, September 28, 2019	514	21	4	63.9	47.29
SO53614	Saturday, September 28, 2019	525	21	4	158.43	144.59
SO53614	Saturday, September 28, 2019	295	21	4	818.7	747.2
SO53614	Saturday, September 28, 2019	557	21	4	153.89	113.88
SO53614	Saturday, September 28, 2019	531	21	4	149.87	136.79
SO53614	Saturday, September 28, 2019	598	21	4	323.99	294.58
SO53614	Saturday, September 28, 2019	595	21	4	338.99	308.22
SO53614	Saturday, September 28, 2019	592	21	4	338.99	308.22
SO53614	Saturday, September 28, 2019	306	21	4	809.76	739.04
SO53614	Saturday, September 28, 2019	402	21	4	72.16	53.4
SO53614	Saturday, September 28, 2019	501	21	4	72.88	53.93
SO53614	Saturday, September 28, 2019	601	21	4	32.39	23.97
SO53614	Saturday, September 28, 2019	513	21	4	218.45	199.38
